,Unnamed: 0,FoodID,NutrientID,NutrientValue,NutrientCode,NutrientSymbol,NutrientUnit,NutrientName,Tagname,need,NutrientGroup,dv
230103,230103,3331,203,47.94,203.0,PROT,g,PROTEIN,PROCNT,60.0,2.0,0.7989999999999999
230107,230107,3331,208,480.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,240.0
230115,230115,3331,303,9.73,303.0,FE,mg,IRON,FE,8.0,3.0,1.21625
230121,230121,3331,312,1.179,312.0,CU,mg,COPPER,CU,0.9,3.0,1.31
230122,230122,3331,315,3.689,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.229666666666667
230123,230123,3331,317,54.3,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.9872727272727272
230181,230181,3332,208,77.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,38.5
230254,230254,3333,208,116.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.0
230265,230265,3333,307,2873.0,307.0,,mg,SODIUM,,2300.0,4.0,1.2491304347826089
230327,230327,3334,208,347.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,173.5
230335,230335,3334,303,8.61,303.0,FE,mg,IRON,FE,8.0,3.0,1.07625
230336,230336,3334,304,338.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.9388888888888888
230341,230341,3334,312,0.879,312.0,CU,mg,COPPER,CU,0.9,3.0,0.9766666666666668
230399,230399,3335,208,118.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,59.0
230469,230469,3336,208,409.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,204.5
230475,230475,3336,291,25.9,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,0.8633333333333333
230477,230477,3336,303,13.44,303.0,FE,mg,IRON,FE,8.0,3.0,1.68
230483,230483,3336,312,2.88,312.0,CU,mg,COPPER,CU,0.9,3.0,3.2
230484,230484,3336,315,3.721,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.2403333333333333
230547,230547,3337,208,147.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,73.5
230560,230560,3337,312,0.773,312.0,CU,mg,COPPER,CU,0.9,3.0,0.8588888888888889
230620,230620,3338,208,177.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,88.5
230721,230721,3339,208,333.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,166.5
230797,230797,3340,208,128.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,64.0
230864,230864,3341,208,132.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,66.0
230937,230937,3342,208,130.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,65.0
231015,231015,3343,208,136.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,68.0
231087,231087,3344,208,129.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,64.5
231160,231160,3345,208,118.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,59.0
231232,231232,3347,208,124.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,62.0
231304,231304,3348,208,149.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,74.5
231378,231378,3349,208,143.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,71.5
231462,231462,3350,208,142.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,71.0
231534,231534,3351,208,144.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,72.0
231606,231606,3352,208,110.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,55.0
231688,231688,3353,208,117.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.5
231764,231764,3354,208,116.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.0
231848,231848,3355,208,117.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.5
231855,231855,3355,303,4.58,303.0,FE,mg,IRON,FE,8.0,3.0,0.5725
231914,231914,3356,208,115.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,57.5
231998,231998,3357,208,126.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,63.0
232075,232075,3358,208,116.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.0
232151,232151,3359,208,117.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.5
232212,232212,3360,208,105.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,52.5
232291,232291,3361,208,105.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,52.5
232366,232366,3362,204,49.66,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.7524242424242423
232369,232369,3362,208,587.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,293.5
232391,232391,3362,315,1.786,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.5953333333333334
232493,232493,3363,204,49.04,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.743030303030303
232496,232496,3363,208,579.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,289.5
232510,232510,3363,312,0.661,312.0,CU,mg,COPPER,CU,0.9,3.0,0.7344444444444445
232511,232511,3363,315,2.355,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.785
232568,232568,3364,204,51.24,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.7763636363636364
232571,232571,3364,208,589.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,294.5
232585,232585,3364,312,0.838,312.0,CU,mg,COPPER,CU,0.9,3.0,0.931111111111111
232586,232586,3364,315,1.721,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.5736666666666667
232643,232643,3365,204,48.62,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.7366666666666666
232646,232646,3365,208,578.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,289.0
232659,232659,3365,309,6.62,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.7355555555555555
232660,232660,3365,312,1.273,312.0,CU,mg,COPPER,CU,0.9,3.0,1.4144444444444444
232661,232661,3365,315,2.008,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.6693333333333333
232718,232718,3366,204,49.94,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.7566666666666666
232721,232721,3366,208,589.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,294.5
232742,232742,3366,312,0.578,312.0,CU,mg,COPPER,CU,0.9,3.0,0.6422222222222221
232743,232743,3366,315,1.8,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.6
232827,232827,3367,208,121.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,60.5
232894,232894,3368,203,58.13,203.0,PROT,g,PROTEIN,PROCNT,60.0,2.0,0.9688333333333332
232898,232898,3368,208,331.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,165.5
232904,232904,3368,269,20.0,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.6666666666666666
232907,232907,3368,303,10.78,303.0,FE,mg,IRON,FE,8.0,3.0,1.3475
232913,232913,3368,312,0.976,312.0,CU,mg,COPPER,CU,0.9,3.0,1.0844444444444443
232914,232914,3368,315,4.19,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.3966666666666667
232973,232973,3369,203,80.69,203.0,PROT,g,PROTEIN,PROCNT,60.0,2.0,1.344833333333333
232977,232977,3369,208,326.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,163.0
232986,232986,3369,303,14.5,303.0,FE,mg,IRON,FE,8.0,3.0,1.8125
232992,232992,3369,312,1.599,312.0,CU,mg,COPPER,CU,0.9,3.0,1.7766666666666666
233063,233063,3370,203,47.94,203.0,PROT,g,PROTEIN,PROCNT,60.0,2.0,0.7989999999999999
233067,233067,3370,208,473.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,236.5
233074,233074,3370,301,2134.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,2.134
233075,233075,3370,303,9.73,303.0,FE,mg,IRON,FE,8.0,3.0,1.21625
233081,233081,3370,312,1.179,312.0,CU,mg,COPPER,CU,0.9,3.0,1.31
233082,233082,3370,315,3.689,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.229666666666667
233083,233083,3370,317,54.3,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.9872727272727272
233141,233141,3371,208,116.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.0
233147,233147,3371,301,1229.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,1.229
233152,233152,3371,307,2873.0,307.0,,mg,SODIUM,,2300.0,4.0,1.2491304347826089
233214,233214,3372,208,118.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,59.0
233285,233285,3373,208,147.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,73.5
233298,233298,3373,312,0.773,312.0,CU,mg,COPPER,CU,0.9,3.0,0.8588888888888889
233358,233358,3374,208,106.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,53.0
233434,233434,3375,208,94.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,47.0
233454,233454,3375,309,5.48,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.6088888888888889
233550,233550,3376,208,341.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,170.5
233559,233559,3376,303,5.02,303.0,FE,mg,IRON,FE,8.0,3.0,0.6275
233565,233565,3376,312,0.841,312.0,CU,mg,COPPER,CU,0.9,3.0,0.9344444444444444
233641,233641,3377,208,132.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,66.0
233714,233714,3378,208,83.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,41.5
233786,233786,3379,208,84.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,42.0
233896,233896,3380,208,330.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,165.0
233902,233902,3380,291,24.9,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,0.83
233904,233904,3380,303,9.35,303.0,FE,mg,IRON,FE,8.0,3.0,1.16875
233910,233910,3380,312,1.1,312.0,CU,mg,COPPER,CU,0.9,3.0,1.2222222222222223
233968,233968,3381,208,337.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,168.5
233977,233977,3381,303,6.69,303.0,FE,mg,IRON,FE,8.0,3.0,0.83625
233983,233983,3381,312,0.699,312.0,CU,mg,COPPER,CU,0.9,3.0,0.7766666666666666
234059,234059,3382,208,127.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,63.5
234150,234150,3383,208,337.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,168.5
234165,234165,3383,303,5.49,303.0,FE,mg,IRON,FE,8.0,3.0,0.68625
234171,234171,3383,312,0.834,312.0,CU,mg,COPPER,CU,0.9,3.0,0.9266666666666666
234267,234267,3384,208,140.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,70.0
234383,234383,3385,208,333.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,166.5
234392,234392,3385,303,10.44,303.0,FE,mg,IRON,FE,8.0,3.0,1.305
234398,234398,3385,312,0.984,312.0,CU,mg,COPPER,CU,0.9,3.0,1.0933333333333333
234399,234399,3385,315,1.796,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.5986666666666667
234474,234474,3386,208,139.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,69.5
234565,234565,3387,208,341.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,170.5
234574,234574,3387,303,6.7,303.0,FE,mg,IRON,FE,8.0,3.0,0.8375
234580,234580,3387,312,0.824,312.0,CU,mg,COPPER,CU,0.9,3.0,0.9155555555555556
234657,234657,3388,208,110.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,55.0
234748,234748,3389,208,378.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,189.0
234763,234763,3389,312,0.656,312.0,CU,mg,COPPER,CU,0.9,3.0,0.7288888888888889
234764,234764,3389,315,21.306,315.0,MN,mg,MANGANESE,MN,3.0,3.0,7.102
234839,234839,3390,208,164.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,82.0
234930,234930,3391,208,112.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,56.0
235021,235021,3392,208,352.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,176.0
235036,235036,3392,303,6.51,303.0,FE,mg,IRON,FE,8.0,3.0,0.81375
235042,235042,3392,312,0.754,312.0,CU,mg,COPPER,CU,0.9,3.0,0.8377777777777777
235122,235122,3393,208,116.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.0
235213,235213,3394,208,352.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,176.0
235222,235222,3394,303,4.82,303.0,FE,mg,IRON,FE,8.0,3.0,0.6025
235228,235228,3394,312,0.815,312.0,CU,mg,COPPER,CU,0.9,3.0,0.9055555555555554
235308,235308,3395,208,118.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,59.0
235396,235396,3396,204,49.24,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.7460606060606061
235399,235399,3396,208,568.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,284.0
235408,235408,3396,303,4.58,303.0,FE,mg,IRON,FE,8.0,3.0,0.5725
235414,235414,3396,312,1.144,312.0,CU,mg,COPPER,CU,0.9,3.0,1.271111111111111
235415,235415,3396,315,1.934,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.6446666666666666
235492,235492,3397,208,318.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,159.0
235507,235507,3397,312,0.499,312.0,CU,mg,COPPER,CU,0.9,3.0,0.5544444444444444
235580,235580,3398,204,52.5,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.7954545454545454
235583,235583,3398,208,599.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,299.5
235604,235604,3398,312,0.533,312.0,CU,mg,COPPER,CU,0.9,3.0,0.5922222222222222
235605,235605,3398,315,1.845,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.615
235686,235686,3399,204,51.36,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.7781818181818182
235689,235689,3399,208,598.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,299.0
235711,235711,3399,315,1.665,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.555
235812,235812,3400,203,36.49,203.0,PROT,g,PROTEIN,PROCNT,60.0,2.0,0.6081666666666667
235816,235816,3400,208,446.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,223.0
235824,235824,3400,303,15.7,303.0,FE,mg,IRON,FE,8.0,3.0,1.9625
235825,235825,3400,304,280.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.7777777777777778
235830,235830,3400,312,1.658,312.0,CU,mg,COPPER,CU,0.9,3.0,1.842222222222222
235831,235831,3400,315,2.517,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.839
235894,235894,3401,208,173.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,86.5
235903,235903,3401,303,5.14,303.0,FE,mg,IRON,FE,8.0,3.0,0.6425
235985,235985,3403,208,53.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,26.5
236004,236004,3403,307,5493.0,307.0,,mg,SODIUM,,2300.0,4.0,2.388260869565217
236083,236083,3404,208,70.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,35.0
236180,236180,3407,208,127.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,63.5
236253,236253,3408,208,140.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,70.0
236365,236365,3409,208,139.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,69.5
236439,236439,3410,208,164.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,82.0
236520,236520,3411,208,114.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,57.0
236602,236602,3412,208,116.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.0
236681,236681,3413,204,52.5,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.7954545454545454
236684,236684,3413,208,599.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,299.5
236705,236705,3413,312,0.533,312.0,CU,mg,COPPER,CU,0.9,3.0,0.5922222222222222
236706,236706,3413,315,1.845,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.615
236787,236787,3414,204,51.36,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.7781818181818182
236790,236790,3414,208,589.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,294.5
236812,236812,3414,315,1.665,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.555
236917,236917,3415,208,173.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,86.5
236926,236926,3415,303,5.14,303.0,FE,mg,IRON,FE,8.0,3.0,0.6425
236997,236997,3416,208,57.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,28.5
237016,237016,3416,307,3598.0,307.0,,mg,SODIUM,,2300.0,4.0,1.5643478260869563
237099,237099,3418,208,76.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,38.0
237107,237107,3418,303,5.36,303.0,FE,mg,IRON,FE,8.0,3.0,0.67
237173,237173,3422,208,134.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,67.0
237212,237212,3422,418,2.436,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.015
237289,237289,3423,208,206.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,103.0
237311,237311,3423,309,5.27,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5855555555555555
237328,237328,3423,418,2.431,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.012916666666667
237402,237402,3424,204,61.8,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.9363636363636364
237405,237405,3424,208,665.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,332.5
237444,237444,3424,418,1.72,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7166666666666667
237518,237518,3425,204,64.93,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.9837878787878788
237521,237521,3425,208,608.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,304.0
237560,237560,3425,418,1.807,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7529166666666667
237643,237643,3428,208,111.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,55.5
237665,237665,3428,309,5.95,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.6611111111111111
237682,237682,3428,418,3.32,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.3833333333333333
237762,237762,3429,208,195.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,97.5
237784,237784,3429,309,8.66,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.9622222222222222
237787,237787,3429,317,35.3,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6418181818181817
237801,237801,3429,418,2.26,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9416666666666668
237881,237881,3432,208,113.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,56.5
237920,237920,3432,418,2.207,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9195833333333332
238000,238000,3433,208,200.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,100.0
238039,238039,3433,418,2.26,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9416666666666668
238123,238123,3445,208,120.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,60.0
238162,238162,3445,418,1.63,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.6791666666666667
238242,238242,3446,208,206.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,103.0
238267,238267,3446,317,32.8,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.5963636363636363
238281,238281,3446,418,2.48,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.0333333333333334
238363,238363,3451,208,129.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,64.5
238402,238402,3451,418,1.713,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7137500000000001
238482,238482,3452,208,234.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,117.0
238504,238504,3452,309,5.27,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5855555555555555
238507,238507,3452,317,31.0,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.5636363636363636
238521,238521,3452,418,2.56,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.0666666666666669
238603,238603,3458,208,118.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,59.0
238642,238642,3458,418,2.883,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.2012500000000002
238724,238724,3460,208,205.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,102.5
238746,238746,3460,309,6.6,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.7333333333333333
238749,238749,3460,317,31.3,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.5690909090909091
238763,238763,3460,418,2.59,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.0791666666666666
238845,238845,3478,208,134.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,67.0
238884,238884,3478,418,2.73,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.1375
238937,238937,3479,203,33.69,203.0,PROT,g,PROTEIN,PROCNT,60.0,2.0,0.5615
238941,238941,3479,208,223.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,111.5
238963,238963,3479,309,6.58,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.7311111111111112
238966,238966,3479,317,38.1,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6927272727272727
238980,238980,3479,418,2.73,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.1375
239050,239050,3480,208,186.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,93.0
239072,239072,3480,309,5.77,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.6411111111111111
239075,239075,3480,317,31.7,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.5763636363636363
239089,239089,3480,418,3.03,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.2625
239146,239146,3481,208,277.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,138.5
239185,239185,3481,418,2.42,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.0083333333333333
239243,239243,3482,208,305.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,152.5
239282,239282,3482,418,2.81,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.1708333333333334
239340,239340,3483,208,128.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,64.0
239379,239379,3483,418,2.71,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.1291666666666669
239437,239437,3484,208,206.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,103.0
239476,239476,3484,418,2.95,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.2291666666666667
239531,239531,3485,204,67.63,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,1.0246969696969697
239534,239534,3485,208,640.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,320.0
239573,239573,3485,418,1.73,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7208333333333333
239628,239628,3486,204,60.39,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.915
239631,239631,3486,208,586.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,293.0
239670,239670,3486,418,2.42,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.0083333333333333
